Name; Probe ID,Description (GNF1M; Sanger),Phylogenetic Age,process_5,function_5,component_10,Probe ID,olfactory bulb,frontal cortex,cerebral cortex,hippocampus,dorsal striatum,preoptic,hypothalamus,amygdala,cerebellum,pituitary
Olfr345; gnf1m07079_at,olfactory receptor 341; olfactory receptor 345,,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07079_at,368.1,383.8,371.7,377.2,446.7,306.7,428.7,423.3,392.2,283.8
Olfr340; gnf1m07080_at,olfactory receptor 340,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07080_at,3.8,16,1.6,4.1,2.6,2.6,1.9,1.3,3.7,3.2
Olfr522; gnf1m07081_at,olfactory receptor 522,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07081_at,159,402.4,368.5,246.6,258.6,203.2,259.2,377.3,301.2,205.4
Olfr531; gnf1m07082_at,olfactory receptor 531,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07082_at,216.2,264.9,309.5,220.3,327.6,217.8,350.5,300.1,279.8,363.9
Olfr535; gnf1m07083_x_at,olfactory receptor 535,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07083_x_at,839.7,832.8,835.1,796.7,797.5,790.8,793.6,859.2,780.3,978.9
Olfr60; gnf1m07084_a_at,olfactory receptor 60,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07084_a_at,68.5,35.6,43.4,55.7,40.6,31.5,128.8,32.7,50.1,42.2
Olfr631; gnf1m07085_a_at,olfactory receptor 631,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07085_a_at,461.1,527.4,579.8,498.7,614.3,411.1,504.6,480.6,535.1,428.2
Olfr53; gnf1m07086_a_at,olfactory receptor MOR253-5; olfactory receptor 53,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07086_a_at,68.3,30.9,67.9,72.1,16.8,13.1,37.4,31.6,65.4,17.4
Olfr539; gnf1m07087_at,olfactory receptor 539,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07087_at,17.3,12.8,19.8,9.9,13.8,6.3,14.6,8.5,10.3,11.9
Olfr541; gnf1m07088_x_at,olfactory receptor 541,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07088_x_at,106.5,154.6,126,135.3,88.2,101.3,97.1,112,96.9,76
Olfr45; gnf1m07089_a_at,olfactory receptor 45,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07089_a_at,3.9,3.2,10.2,8.7,15.1,1.9,7.1,4.9,9.4,11.4
Olfr61; gnf1m07090_a_at,olfactory receptor 61,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07090_a_at,163.3,292.9,248.9,258.1,339.3,212.7,285.3,307.8,343.4,448
Olfr1250; gnf1m07091_s_at,olfactory receptor 1250,,,,,gnf1m07091_s_at,3.2,0.2,2.3,2,8.3,24.5,1.5,0.6,7.8,13.3
Olfr1247; gnf1m07092_at,olfactory receptor 1247,,,,,gnf1m07092_at,36.4,115.6,97.6,131.2,60.8,123.7,30.7,97.3,84.1,120.9
Olfr1212; gnf1m07093_x_at,olfactory receptor 1226; olfactory receptor 1212,,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07093_x_at,160.4,252.4,203.9,104.3,231.9,82.2,137,181.7,32.3,212.9
Olfr1242; gnf1m07094_at,olfactory receptor 1242,M,,,,gnf1m07094_at,84.2,79.9,112.9,62.5,83,107.9,68.7,87,138.4,163.1
Olfr1243; gnf1m07095_at,olfactory receptor 1243,,,,,gnf1m07095_at,22.8,42.9,25.2,123,52.9,37.3,51.8,52.3,72.5,69.1
Olfr1239; gnf1m07096_at,olfactory receptor 1239,,,,,gnf1m07096_at,21.9,27.7,30.1,21.3,20.6,15.2,25.8,38.9,26.5,28.7
Olfr1212; gnf1m07097_at,olfactory receptor 1228; olfactory receptor 1212,,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07097_at,213.7,143.1,210.9,214.6,202,78.8,141.6,270.7,206.4,128
Olfr1188; gnf1m07098_a_at,olfactory receptor 1233; olfactory receptor 1188,,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07098_a_at,36.6,41.7,35.7,50.4,40.5,27.6,43.9,41.8,90.9,148.9
Olfr1234; gnf1m07099_a_at,olfactory receptor 1234,,,,,gnf1m07099_a_at,165.3,177.5,208.9,205.3,246.8,110.9,139.6,206.8,231.9,210.9
Olfr1262; gnf1m07100_a_at,olfactory receptor 1262,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07100_a_at,44.6,105.5,13.1,97.7,77.6,66.2,113.2,71.7,19.2,74
Olfr1258; gnf1m07101_at,olfactory receptor 1258,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07101_at,234,273,297.3,278.1,282.9,131.3,147.6,255.1,171,191
MOR229-1; gnf1m07102_a_at,olfactory receptor MOR229 1,,,,,gnf1m07102_a_at,176.7,184.5,255.6,163.1,154.7,168.7,214.1,203.6,213.9,176.3
Olfr1272; gnf1m07103_s_at,olfactory receptor 1272,,,,,gnf1m07103_s_at,34.2,49.7,202.4,124.4,199.6,31.9,86,116.3,153,155.2
Olfr1260; gnf1m07104_at,olfactory receptor 1260,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07104_at,87.3,38.9,69.6,94.8,40.8,83.9,60.6,59,106.3,89.5
Olfr1256; gnf1m07105_a_at,olfactory receptor 1256,,,,,gnf1m07105_a_at,320.9,232.3,308.7,297.5,393.9,229.9,339.6,336.3,251.8,94.9
Olfr142; gnf1m07106_x_at,olfactory receptor 142,,,,,gnf1m07106_x_at,719.9,829.3,568.1,598.4,706.9,517.3,658,547.4,661.2,613.7
Olfr1270; gnf1m07107_at,olfactory receptor 1270,,,,,gnf1m07107_at,47,169.2,139.5,169.6,63.2,88.8,55.5,128.7,29.3,48
Olfr457; gnf1m07108_s_at,olfactory receptor 457,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07108_s_at,30.4,44.9,128.8,36.4,95.5,133.1,24.7,44.9,34,226
Olfr447; gnf1m07109_a_at,olfactory receptor 447,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07109_a_at,368.6,318.1,283.2,429.8,369.1,212.4,364.3,354.3,477.1,286.8
Olfr1496; gnf1m07110_at,olfactory receptor 1496,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07110_at,86.3,105.5,120,171.5,84.3,63,99.7,101.8,109,63.9
Olfr1496; gnf1m07111_a_at,olfactory receptor 1496,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07111_a_at,168.7,36.1,121.6,93.6,91.3,81,70.6,76.8,143.1,16.9
Olfr1494; gnf1m07112_at,olfactory receptor 1494,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07112_at,30.6,37.5,115.9,45.6,39.4,28.1,26.6,72.3,23.8,65
Olfr1494; gnf1m07113_a_at,olfactory receptor 1494,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07113_a_at,66.3,119.5,92.6,72.2,134.7,81,48.6,115.7,104.7,191
Olfr206; gnf1m07114_at,olfactory receptor 206,,,,,gnf1m07114_at,139.1,111.8,117,72,64.2,102.5,60.7,145.2,114.7,121.5
Olfr177; gnf1m07115_a_at,olfactory receptor 176,,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07115_a_at,34.5,42.7,33.2,5,44,4.1,21.4,51.4,7.3,38
Olfr202; gnf1m07116_at,olfactory receptor 202,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07116_at,295.1,378.7,307.4,357.7,374.7,296.2,298.3,320.6,331.3,315.7
Olfr178; gnf1m07117_at,olfactory receptor 178; olfactory receptor 180,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07117_at,4,2.4,2.4,3,7.3,2.3,2,5.1,8.8,1.8
Olfr195; gnf1m07118_at,olfactory receptor 195,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07118_at,213.4,253.6,200.9,200,173.6,94.2,241.1,165.2,200.8,173.5
Olfr181; gnf1m07119_at,olfactory receptor 181,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07119_at,16.7,31.2,14.9,31.1,38.8,62.9,44.5,30.7,35.2,15.7
Olfr173; gnf1m07120_at,olfactory receptor 173; olfactory receptor 172,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07120_at,25.6,46.4,48.4,17.7,41.8,6.3,30.8,40,32,43.7
Olfr173; gnf1m07121_at,olfactory receptor 173; olfactory receptor 172,,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07121_at,33.1,169.1,34,156,37.2,140.8,61.6,223.9,82.6,120.9
Olfr174; gnf1m07122_at,olfactory receptor 174,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07122_at,30,6.7,16.1,10.4,16.9,2.5,16.9,26.2,35,21.5
Olfr139; gnf1m07123_s_at,olfactory receptor 139,M,sensory perception of chemical stimulus:GO:0007606,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07123_s_at,126.9,84.4,171.1,196.3,190.7,45.8,149.2,240.3,149.7,144.2
Olfr393; gnf1m07124_a_at,olfactory receptor 393,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07124_a_at,20.4,9.9,9.8,14.2,21.6,10.4,12.7,12.6,11.6,9.7
Olfr395; gnf1m07125_a_at,olfactory receptor 389,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07125_a_at,70,119.7,143.2,85.4,91.8,49.4,114,121.6,103,111.6
Olfr1044; gnf1m07126_a_at,olfactory receptor 1044,,,,,gnf1m07126_a_at,55.7,76.7,150.7,25,184,48.4,34.4,57.3,102.5,46.8
Olfr1060; gnf1m07127_at,olfactory receptor 1047; olfactory receptor 1060,,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07127_at,4.3,4.1,4,8.6,7.3,6.9,4.9,8.2,9.2,15.4
Olfr1038; gnf1m07128_a_at,olfactory receptor 1038,,,,,gnf1m07128_a_at,324.5,244.6,285.2,315.4,254.4,142.4,227.2,342,275,211.3
Olfr1048; gnf1m07129_at,olfactory receptor 1048,,,,,gnf1m07129_at,126.2,153.9,45,103.5,87.6,94.9,108.3,25.6,128.7,112.6
Olfr1048; gnf1m07130_a_at,olfactory receptor 1048,,,,,gnf1m07130_a_at,1.1,2.6,0.8,13.5,0.7,2.2,2,6.4,1.1,3.1
Olfr1019; gnf1m07131_at,olfactory receptor 1019,,sensory perception of chemical stimulus:GO:0007606,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07131_at,261.4,238.4,211.1,213.6,222.4,197.1,258,190.5,317.6,194.2
Olfr1054; gnf1m07132_at,olfactory receptor 1054,,,,,gnf1m07132_at,195.2,163.1,204.1,121.3,270.7,112,196.5,187.5,188.5,169.9
Olfr1066; gnf1m07133_s_at,olfactory receptor 1066,,,,,gnf1m07133_s_at,75.4,128.5,68,83.2,56,64.8,55,130,150.1,70.7
Olfr1055; gnf1m07134_at,olfactory receptor 1055,,,,,gnf1m07134_at,112.6,179,160.9,145,171.9,105.9,155.5,226.5,170.2,94.1
Olfr1055; gnf1m07135_a_at,olfactory receptor 1055,,,,,gnf1m07135_a_at,23.4,33.3,7.1,7.3,85.8,32,9.7,45.8,14.8,14.5
Olfr31; gnf1m07136_a_at,olfactory receptor 31,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07136_a_at,109.6,155.8,196.3,224.2,94,129.8,156.9,168.1,123.2,380.1
Olfr1124; gnf1m07137_at,olfactory receptor 1125; olfactory receptor 1124,,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07137_at,79.8,28.3,26.5,21.9,22.1,8.4,24.3,28.4,15.4,33.3
Olfr1120; gnf1m07138_at,olfactory receptor 1120,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07138_at,103,174,171.9,104.9,172,123.4,139.1,167,144.6,142.5
Olfr1120; gnf1m07139_a_at,olfactory receptor 1120,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07139_a_at,111,108.3,96.8,109.1,92.7,51.7,130.1,76.3,117.3,62
Olfr1134; gnf1m07140_a_at,olfactory receptor 1134,M,,,,gnf1m07140_a_at,27.4,66.5,54.6,47,11.5,12.7,36.7,111.8,72.4,41.1
Olfr1122; gnf1m07141_at,olfactory receptor 1122,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07141_at,182.6,101.7,153.9,113.3,109.7,81.9,110.5,89.6,98.5,134
Olfr705; gnf1m07142_a_at,olfactory receptor 705,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07142_a_at,106,128.7,61.1,147.6,86.9,92.6,104.4,123.7,100,79.8
Olfr714; gnf1m07143_a_at,olfactory receptor 714,,,,,gnf1m07143_a_at,8.6,7.5,9.5,8.6,7.7,5.2,8.1,8.6,6.9,11.1
Olfr714; gnf1m07144_s_at,olfactory receptor 714,,,,,gnf1m07144_s_at,221,311.7,200.1,317,221.7,170.8,243.9,325.9,345.4,173.4
Olfr713; gnf1m07145_a_at,olfactory receptor 713,,,,,gnf1m07145_a_at,29.2,54.2,34.9,50,45.2,24.4,41.4,34,33.5,49.7
Olfr711; gnf1m07146_a_at,olfactory receptor 711,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07146_a_at,159.7,155.3,151.7,180,142.2,117.3,110,172.9,157.9,129.7
Olfr1416; gnf1m07147_at,olfactory receptor 1416,,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07147_at,30.9,4.8,5.2,5.6,8.2,79.4,7.6,7.1,5.3,6
Olfr1353; gnf1m07148_a_at,olfactory receptor 1353,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07148_a_at,156.6,128.4,121.6,126.1,203,88,80.3,153.1,124.7,144.8
Olfr669; gnf1m07149_a_at,olfactory receptor 669,M,,,,gnf1m07149_a_at,264.6,185.7,169.7,151.1,229,156.8,186.6,221.1,216,225.7
Olfr679; gnf1m07150_a_at,olfactory receptor 679,M,,,,gnf1m07150_a_at,225.8,156.7,112.4,187.1,181.2,132.6,129.1,105.5,153.2,138
Olfr683; gnf1m07151_a_at,olfactory receptor 683,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07151_a_at,65.4,164.1,126.8,154,105.4,99.3,142.6,169.9,214.7,141.8
Olfr600; gnf1m07152_a_at,olfactory receptor 600,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07152_a_at,30.4,41.2,59.7,34,42.6,26.1,34.5,45.5,29.3,28.5
Olfr618; gnf1m07153_a_at,olfactory receptor 618,M,,,,gnf1m07153_a_at,350.6,264.3,233.6,170.8,308,264.8,68,305.9,272.7,229.5
Olfr503; gnf1m07154_at,olfactory receptor 659; olfactory receptor 503,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07154_at,358.6,307,299.6,378.9,325.8,207.6,277.5,333.9,234.2,285.1
Olfr362; gnf1m07155_a_at,olfactory receptor 362,,,,,gnf1m07155_a_at,158,270.2,243.8,270.5,316.4,185.3,231.9,273.4,249.1,257.5
Olfr569; gnf1m07156_at,olfactory receptor 582; olfactory receptor 584,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07156_at,20.8,33.4,91,35.4,111.1,29.9,68.1,30.2,73.3,82
Olfr582; gnf1m07157_s_at,olfactory receptor 582,M,,,,gnf1m07157_s_at,76.3,130.6,164.9,144.9,160.9,73.6,123.7,173.5,116.8,153.9
Olfr569; gnf1m07158_x_at,olfactory receptor 584,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07158_x_at,126.3,67.3,199.8,78.2,35.1,18.6,32.9,91.3,141.6,141.7
Olfr646; gnf1m07159_at,olfactory receptor 646,M,,,,gnf1m07159_at,203.9,208.7,190.7,173.6,191.7,154.3,214.4,255.9,221,261
Olfr666; gnf1m07160_s_at,olfactory receptor 668; olfactory receptor 666,,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07160_s_at,38.6,41,32.9,186.9,69.2,67.1,31.9,34.8,101.3,43.7
Olfr691; gnf1m07161_at,olfactory receptor 691,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07161_at,316.6,326,405.5,301,317.9,257.3,285.8,358.3,344.3,239.3
Olfr124; gnf1m07162_a_at,olfactory receptor 124,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07162_a_at,100.4,80.8,86,105.9,78.2,25.3,73.6,124.1,88.1,59.1
Olfr520; gnf1m07163_a_at,olfactory receptor 520,M,,,,gnf1m07163_a_at,31.1,29.1,29.9,37.3,31.7,42.7,17.2,32.4,33.9,36.2
Olfr1389; gnf1m07164_a_at,olfactory receptor 1389,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07164_a_at,102.4,60.8,71.3,50.3,87,63.2,103.1,66.6,91.5,142.5
Olfr829; gnf1m07165_at,olfactory receptor 829,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07165_at,48.7,52.8,44.8,58.9,60.9,49.6,62.4,51.3,73.8,36.9
Olfr686; gnf1m07166_a_at,olfactory receptor 686,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07166_a_at,31.1,41.9,46,40.7,33.8,32,31.7,42.3,29.9,32.2
Olfr641; gnf1m07167_at,olfactory receptor 641,M,,,,gnf1m07167_at,260.9,307.8,307.8,325.7,360.7,248.3,275.7,355.2,270.4,292.1
Olfr653; gnf1m07168_at,olfactory receptor 653,M,,,,gnf1m07168_at,160.5,105.4,81.1,114.8,138.4,115.5,72.8,161.2,135.7,82.6
Olfr653; gnf1m07169_s_at,olfactory receptor 653,M,,,,gnf1m07169_s_at,83.6,41.7,119.1,118.5,166.6,30.5,57.3,132.4,77.8,109.9
Olfr656; gnf1m07170_at,olfactory receptor 656,M,,,,gnf1m07170_at,174.3,162.6,149.5,31,158.8,117.3,35.8,143.1,103.8,107.2
Olfr619; gnf1m07171_a_at,olfactory receptor 619,M,,,,gnf1m07171_a_at,45.4,58.8,72.3,36.3,48,51.6,100.7,105.8,41.5,94.5
Olfr643; gnf1m07172_at,olfactory receptor 643,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07172_at,283.2,219.4,225.8,339.2,443.1,312.2,205.9,288.2,174.9,449.2
Olfr547; gnf1m07173_at,olfactory receptor 547,,,,,gnf1m07173_at,232.1,233.5,264.7,285.4,295.8,141,293.7,179.8,185,224.7
Olfr615; gnf1m07174_a_at,olfactory receptor 615,M,,,,gnf1m07174_a_at,119.9,129.1,96.2,110.7,107.6,128.2,158.7,93,120.7,113.6
Olfr610; gnf1m07175_a_at,olfactory receptor 610,,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07175_a_at,13.5,9.9,15.7,11.8,16.1,6.7,13.8,13.3,13.3,17.6
Olfr609; gnf1m07176_at,olfactory receptor 609,,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07176_at,194.6,164.5,110,205.9,180,140.3,238.9,203.1,151.3,262.2
Olfr639; gnf1m07177_at,olfactory receptor 639,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07177_at,13.3,19,23.6,26.4,30.3,68.5,65.6,32.9,114.2,18.3
Olfr639; gnf1m07178_s_at,olfactory receptor 639,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07178_s_at,26.2,30.7,29.9,62.8,27.2,16.1,44.3,29.8,25.4,24.7
Olfr571; gnf1m07179_a_at,olfactory receptor 571,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07179_a_at,85.9,123.5,77.3,59.4,204.6,42.2,80.6,211.3,177.9,100.7
ENSMUSG00000059226; gnf1m07180_at,,M,,,,gnf1m07180_at,100,102.3,67.4,114.5,105.7,56.7,112.3,98.3,83.8,58.3
ENSMUSG00000059226; gnf1m07181_s_at,,,,,,gnf1m07181_s_at,269.2,264.1,230.3,274.4,218.8,180.3,219.9,284.4,310,337.4
Olfr566; gnf1m07182_a_at,olfactory receptor 585; olfactory receptor 566,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07182_a_at,78.3,114.3,122.8,131.5,76.2,46.7,88.2,114.4,105.5,119.3
Olfr569; gnf1m07183_a_at,olfactory receptor 569; olfactory receptor 584,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07183_a_at,305.1,401.8,399.2,342.9,342.8,90.7,321.5,398.9,378,246.5
Olfr572; gnf1m07184_a_at,olfactory receptor 572,M,,,,gnf1m07184_a_at,307.4,326.7,335.7,303.7,287.4,184.4,332.5,345,329.9,186.2
ENSMUSG00000051536; gnf1m07185_a_at,,M,,,,gnf1m07185_a_at,204.1,298.1,285.8,269,317,233.2,234.1,294.6,291.1,443.3
Olfr568; gnf1m07186_at,olfactory receptor 568,M,,,,gnf1m07186_at,324.9,302.9,274.8,310.4,249.5,162.2,295.1,346.9,192.4,352.2
Olfr561; gnf1m07187_at,olfactory receptor 561,M,,,,gnf1m07187_at,214.7,230.5,232.4,248.7,307.4,241.7,219.5,335,237.3,291.4
Olfr676; gnf1m07188_at,olfactory receptor 676,M,,,,gnf1m07188_at,196.7,186.1,345.6,185.2,219.5,144.8,208.8,215,209,212.2
Asb13; gnf1m07189_at,olfactory receptor 628; ankyrin repeat and SOCS box-containing protein 13,,intracellular signaling cascade:GO:0007242,,,gnf1m07189_at,23.3,4.9,6.3,6.3,5.8,17.7,44,3.9,5,3.5
Olfr628; gnf1m07190_a_at,olfactory receptor 628,M,,,,gnf1m07190_a_at,34.7,120.2,78,26.7,135.8,27,77.7,83.8,86.9,114.6
Olfr630; gnf1m07191_at,olfactory receptor 630,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07191_at,31.6,9.8,37.3,33,102.5,2.6,7.8,16.8,61.4,30.4
Olfr630; gnf1m07192_a_at,olfactory receptor 630,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07192_a_at,52.2,74.2,84.9,130,173.6,102.4,25.6,103.1,124.1,49.6
Olfr616; gnf1m07193_a_at,olfactory receptor 616,M,G-protein coupled receptor protein signaling pathway:GO:0007186,rhodopsin-like receptor activity:GO:0001584,integral to membrane:GO:0016021,gnf1m07193_a_at,165.5,143.6,122.7,116.9,173.6,99.5,134,236.4,145,142.5
Olfr614; gnf1m07194_a_at,olfactory receptor 614,M,,,,gnf1m07194_a_at,311.7,327.8,320.2,290.4,275.8,192,317.3,245.3,306.4,226
Olfr549; gnf1m07195_at,olfactory receptor 549,,,,,gnf1m07195_at,56.7,62.8,16.7,136.7,39.8,50.4,48.3,89.6,56.8,43.3
Olfr552; gnf1m07196_a_at,olfactory receptor 552,M,,,,gnf1m07196_a_at,328.2,176.6,270.7,249.8,239.4,236.6,187.2,261.1,210.1,272.4
Olfr555; gnf1m07197_a_at,olfactory receptor 555,M,,,,gnf1m07197_a_at,18.4,18.9,16.9,13.8,23.7,13.4,15.9,19,17.9,33.5
